"id1" "id2"
"44875" "2_internal_13669" "5_internal_8263"
"72102" "6_internal_12442" "20_internal_4736"
"58417" "4_internal_7298" "14_internal_5443"
"72542" "6_internal_12108" "22_internal_4159"
"31201" "17_internal_8243" "22_internal_3429"
"59284" "4_internal_7337" "18_internal_3389"
"33179" "1_internal_25652" "8_internal_7537"
"38495" "2_internal_13286" "14_internal_5656"
"54029" "3_internal_11700" "4_internal_7847"
"10423" "1_internal_18340" "14_internal_5443"
"78909" "8_internal_8562" "12_internal_9500"
"39800" "2_internal_13803" "17_internal_10736"
"16367" "12_internal_9920" "17_internal_8106"
"29794" "1_internal_16544" "6_internal_10689"
"78964" "8_internal_7211" "12_internal_9057"
"27345" "1_internal_17928" "5_internal_13039"
"24081" "14_internal_6736" "19_internal_8755"
"3083" "10_internal_9526" "21_internal_2321"
"74421" "7_internal_8164" "11_internal_10600"
"36953" "2_internal_20327" "12_internal_9301"
"52681" "3_internal_11701" "19_internal_6414"
"41833" "2_internal_13479" "20_internal_5301"
"37687" "2_internal_14073" "13_internal_4070"
"74569" "7_internal_8653" "12_internal_9011"
"41435" "2_internal_18157" "19_internal_7058"
"36448" "2_internal_15170" "11_internal_8402"
"74621" "7_internal_8420" "12_internal_9055"
"14005" "1_internal_16848" "19_internal_5968"
"40093" "2_internal_15454" "17_internal_8640"
"77794" "7_internal_8234" "9_internal_6837"
"64186" "5_internal_8483" "14_internal_6080"
"28581" "16_internal_5854" "21_internal_3086"
"79409" "8_internal_8012" "14_internal_5715"
"33891" "19_internal_6153" "22_internal_3677"
"84027" "9_internal_6667" "19_internal_6638"
"8900" "1_internal_18342" "12_internal_9203"
"17948" "12_internal_8852" "20_internal_5301"
"23628" "14_internal_5664" "17_internal_7918"
"21356" "13_internal_6179" "18_internal_4869"
"24680" "14_internal_7666" "22_internal_3483"
"57985" "4_internal_8213" "13_internal_4442"
"59712" "4_internal_7640" "19_internal_7058"
"78051" "8_internal_7545" "10_internal_11168"
"19951" "1_internal_20471" "2_internal_15100"
"17063" "12_internal_8486" "19_internal_6734"
"27553" "1_internal_19194" "5_internal_8263"
"13069" "1_internal_17572" "18_internal_3964"
"8186" "11_internal_7625" "20_internal_5372"
"11623" "1_internal_17905" "15_internal_5990"
"68879" "6_internal_13402" "12_internal_13221"
"82175" "9_internal_7649" "11_internal_8308"
"16411" "12_internal_9500" "17_internal_8821"
"74566" "7_internal_8551" "12_internal_8738"
"78435" "8_internal_8170" "11_internal_7818"
"28278" "16_internal_6074" "19_internal_6734"
"77512" "7_internal_8427" "8_internal_7362"
"78465" "8_internal_7211" "11_internal_8461"
"82466" "9_internal_7656" "12_internal_9232"
"49337" "3_internal_11622" "11_internal_8186"
"57079" "4_internal_7570" "11_internal_9424"
"59620" "4_internal_11522" "19_internal_7082"
"30378" "17_internal_8329" "19_internal_6453"
"51839" "3_internal_11835" "17_internal_8157"
"64031" "5_internal_9256" "14_internal_6979"
"25670" "15_internal_6217" "16_internal_8656"
"5794" "11_internal_7625" "16_internal_6151"
"2971" "10_internal_8533" "20_internal_4785"
"3287" "10_internal_10745" "22_internal_4033"
"25996" "15_internal_8008" "17_internal_8809"
"60035" "4_internal_9096" "21_internal_3365"
"54715" "3_internal_11489" "6_internal_10302"
"59946" "4_internal_7477" "20_internal_5790"
"79638" "8_internal_9891" "15_internal_6383"
"55879" "3_internal_16786" "8_internal_9562"
"84087" "9_internal_7774" "19_internal_5811"
"69309" "6_internal_10689" "12_internal_9773"
"29478" "1_internal_16747" "6_internal_13824"
"23666" "14_internal_7951" "17_internal_9607"
"81030" "8_internal_7671" "20_internal_6853"
"82506" "9_internal_7847" "12_internal_9241"
"33498" "19_internal_9852" "20_internal_5005"
"49068" "3_internal_11564" "11_internal_9342"
"30660" "17_internal_9315" "20_internal_5771"
"75167" "7_internal_9376" "14_internal_7022"
"16182" "12_internal_12813" "17_internal_10327"
"18202" "12_internal_9262" "21_internal_2404"
"49683" "3_internal_11564" "12_internal_9248"
"25545" "1_internal_18594" "4_internal_8138"
"31963" "1_internal_18195" "7_internal_8782"
"57778" "4_internal_11251" "12_internal_10299"
"3418" "1_internal_18342" "10_internal_8290"
"49013" "3_internal_12045" "11_internal_10113"
"65287" "5_internal_11083" "19_internal_6417"
"21712" "13_internal_4114" "21_internal_2704"
"4563" "11_internal_9256" "12_internal_14266"
"35951" "2_internal_20932" "11_internal_8580"
"51823" "3_internal_11799" "17_internal_7924"
"43993" "2_internal_14829" "4_internal_7050"
"82244" "9_internal_7272" "11_internal_8580"
"61249" "4_internal_7767" "6_internal_11465"
"39358" "2_internal_16202" "16_internal_7000"
"6062" "11_internal_11289" "17_internal_8722"
"27074" "1_internal_16455" "5_internal_8375"
"4253" "11_internal_8580" "12_internal_10024"
"11822" "1_internal_16927" "16_internal_6013"
"73539" "6_internal_10363" "9_internal_6936"
"23950" "14_internal_6629" "19_internal_6085"
"4782" "11_internal_8397" "13_internal_3824"
"27976" "16_internal_6669" "17_internal_8363"
"83672" "9_internal_7891" "17_internal_9465"
"38627" "2_internal_15327" "14_internal_7934"
"59912" "4_internal_7847" "20_internal_5559"
"23066" "14_internal_7348" "15_internal_5814"
"37526" "2_internal_13718" "12_internal_8674"
"22150" "1_internal_24313" "3_internal_15152"
"29254" "1_internal_17928" "6_internal_10770"
"18454" "12_internal_9057" "22_internal_3457"
"36821" "2_internal_15434" "12_internal_9363"
"5870" "11_internal_8003" "16_internal_8921"
"65451" "5_internal_11689" "19_internal_6660"
"71464" "6_internal_11037" "19_internal_7390"
"51516" "3_internal_13312" "16_internal_7126"
"66100" "5_internal_8375" "21_internal_2309"
"76066" "7_internal_10082" "17_internal_10882"
"4063" "1_internal_25652" "10_internal_10779"
"39809" "2_internal_15434" "17_internal_7890"
"66187" "5_internal_8669" "22_internal_4347"
"69755" "6_internal_11853" "14_internal_7348"
"59963" "4_internal_7753" "20_internal_5059"
"62490" "5_internal_9811" "10_internal_8261"
"72895" "6_internal_10291" "7_internal_8420"
"80347" "8_internal_7499" "17_internal_8208"
"24867" "1_internal_17048" "4_internal_7683"
"22970" "1_internal_17905" "3_internal_12580"
"2113" "10_internal_9321" "17_internal_10134"
"53874" "3_internal_14247" "4_internal_9240"
"26373" "15_internal_6044" "19_internal_9768"
"40146" "2_internal_13901" "17_internal_8882"
"25384" "1_internal_25068" "4_internal_8220"
"17133" "12_internal_9203" "19_internal_5985"
"59740" "4_internal_9657" "19_internal_5968"
"26017" "15_internal_5870" "17_internal_8127"
"66137" "5_internal_9073" "22_internal_3594"
"34664" "20_internal_5790" "21_internal_3485"
"61455" "4_internal_9283" "7_internal_8666"
"25082" "1_internal_24973" "4_internal_10346"
"7513" "1_internal_16653" "11_internal_9424"
"37147" "2_internal_15591" "12_internal_8693"
"38530" "2_internal_14766" "14_internal_5656"
"45025" "2_internal_13867" "5_internal_9139"
"33323" "19_internal_7497" "20_internal_5790"
"54069" "3_internal_11701" "4_internal_7369"
"49776" "3_internal_11601" "12_internal_9480"
"49780" "3_internal_11601" "12_internal_10810"
"42121" "2_internal_15434" "21_internal_2220"
"77947" "8_internal_10954" "10_internal_9908"
"26095" "15_internal_5609" "18_internal_4880"
"45108" "2_internal_14943" "5_internal_9440"
"30263" "17_internal_8145" "19_internal_6085"
"41081" "2_internal_14117" "19_internal_7426"
"57975" "4_internal_9478" "13_internal_5510"
"26626" "15_internal_6217" "20_internal_4826"
"63308" "5_internal_8133" "12_internal_8729"
"25254" "1_internal_25165" "4_internal_9028"
"21005" "13_internal_6099" "15_internal_8587"
"5974" "11_internal_8461" "17_internal_8243"
"4083" "1_internal_18276" "10_internal_9121"
"65267" "5_internal_9276" "19_internal_7953"
"42758" "2_internal_13232" "22_internal_3485"
"70721" "6_internal_11493" "17_internal_9617"
"76476" "7_internal_8778" "19_internal_6734"
"8711" "11_internal_9047" "22_internal_3786"
"81653" "8_internal_9025" "9_internal_6626"
"17350" "1_internal_17411" "21_internal_2355"
"78136" "8_internal_7287" "10_internal_9093"
"38095" "2_internal_14814" "14_internal_5890"
"1637" "10_internal_10085" "16_internal_6626"
"10098" "1_internal_15832" "13_internal_4084"
"10212" "1_internal_18195" "13_internal_4148"
"60601" "4_internal_8853" "5_internal_9276"
"10215" "1_internal_17854" "13_internal_5440"
"17778" "12_internal_9874" "20_internal_5618"
"70326" "6_internal_9918" "15_internal_7143"
"49406" "3_internal_11767" "11_internal_8003"
"62088" "4_internal_7373" "9_internal_7235"
"49019" "3_internal_13793" "11_internal_7625"
"70465" "6_internal_10733" "16_internal_6140"
"4620" "11_internal_8675" "12_internal_11297"
"40540" "2_internal_17862" "18_internal_3187"
"19891" "1_internal_24596" "2_internal_14440"
"35730" "2_internal_14093" "11_internal_9414"
"62928" "5_internal_13997" "11_internal_9187"
"20423" "1_internal_18101" "2_internal_15762"
"43076" "2_internal_15466" "3_internal_12314"
"23031" "14_internal_6303" "15_internal_5593"
"21500" "13_internal_6179" "19_internal_6243"
"76016" "7_internal_8737" "17_internal_7821"
"22125" "1_internal_18222" "3_internal_12122"
"6450" "11_internal_7844" "18_internal_3144"
"79480" "8_internal_8170" "14_internal_5646"
"1787" "10_internal_12048" "16_internal_6868"
"47486" "2_internal_14463" "8_internal_7245"
"10356" "1_internal_17008" "14_internal_5530"
"25050" "1_internal_18726" "4_internal_8998"
"2937" "10_internal_8290" "20_internal_5016"
"28092" "16_internal_6605" "17_internal_8279"
"33161" "1_internal_17949" "8_internal_7731"
"48574" "3_internal_12039" "10_internal_8996"
"6007" "11_internal_8549" "17_internal_8759"
"20293" "1_internal_16848" "2_internal_15454"
"60691" "4_internal_8631" "5_internal_9347"
"5617" "11_internal_10886" "15_internal_5935"
"483" "10_internal_10421" "12_internal_8847"
"75153" "7_internal_11089" "14_internal_6736"
"46954" "2_internal_14330" "7_internal_9078"
"78859" "8_internal_6922" "12_internal_9500"
"81086" "8_internal_8170" "20_internal_7534"
"18455" "12_internal_12899" "22_internal_3511"
"2729" "10_internal_11320" "20_internal_4749"
"21935" "1_internal_17184" "3_internal_11474"
"3463" "1_internal_17026" "10_internal_8422"
"75921" "7_internal_8412" "17_internal_8740"
"15975" "12_internal_9920" "16_internal_6243"
"11902" "1_internal_21400" "16_internal_8656"
"74166" "7_internal_8436" "11_internal_8461"
"35676" "2_internal_20426" "11_internal_10203"
"62591" "5_internal_9610" "10_internal_8614"
"80560" "8_internal_7385" "19_internal_7385"
"7684" "1_internal_22753" "11_internal_8283"
"53785" "3_internal_11816" "4_internal_7548"
"18833" "1_internal_16747" "22_internal_3232"
"65886" "5_internal_8375" "20_internal_6243"
"29856" "1_internal_19420" "6_internal_10539"
"81406" "8_internal_8962" "22_internal_3652"
"7775" "1_internal_18598" "11_internal_10886"
"34994" "2_internal_15434" "10_internal_7957"
"55299" "3_internal_11879" "6_internal_14181"
"8629" "11_internal_8023" "22_internal_3477"
"4860" "11_internal_8863" "13_internal_4118"
"56792" "4_internal_8229" "10_internal_8041"
"74653" "7_internal_9097" "12_internal_8755"
"76107" "7_internal_8427" "17_internal_7924"
"32630" "1_internal_18296" "8_internal_7250"
"59885" "4_internal_7528" "20_internal_5117"
"29954" "17_internal_8145" "18_internal_3668"
"70062" "6_internal_10563" "14_internal_5558"
"69531" "6_internal_11190" "13_internal_4148"
"19362" "1_internal_22292" "2_internal_14410"
"79397" "8_internal_7245" "14_internal_5493"
"18675" "1_internal_24287" "22_internal_5302"
"21466" "13_internal_3912" "19_internal_9763"
"67809" "6_internal_10733" "10_internal_9272"
"5222" "11_internal_9519" "14_internal_5899"
"25664" "15_internal_7476" "16_internal_6332"
"71407" "6_internal_10641" "19_internal_6489"
"32270" "18_internal_3167" "21_internal_2375"
"73881" "7_internal_12899" "10_internal_10013"
"75815" "7_internal_8694" "17_internal_7924"
"72509" "6_internal_10525" "22_internal_3734"
"83281" "9_internal_6837" "15_internal_6497"
"29175" "1_internal_17138" "6_internal_9921"
"25841" "15_internal_5990" "17_internal_8566"
"73021" "6_internal_13402" "8_internal_7391"
"32477" "1_internal_24689" "8_internal_8231"
"59213" "4_internal_9335" "17_internal_8999"
"22503" "1_internal_17322" "3_internal_11672"
"83289" "9_internal_7733" "15_internal_6851"
"12784" "1_internal_16191" "17_internal_8106"
"5495" "11_internal_7717" "15_internal_7489"
"60665" "4_internal_9246" "5_internal_8872"
"30662" "17_internal_9315" "20_internal_4983"
"13067" "1_internal_18914" "18_internal_4880"
"73810" "7_internal_8364" "10_internal_8644"
"82530" "9_internal_7101" "12_internal_9239"
"45973" "2_internal_14342" "6_internal_12442"
"16180" "12_internal_9199" "17_internal_8208"
"75937" "7_internal_9706" "17_internal_8648"
"20980" "13_internal_4442" "15_internal_6882"
"36320" "2_internal_18400" "11_internal_8104"
"15775" "12_internal_9267" "15_internal_5512"
"59124" "4_internal_8145" "17_internal_8870"
"64539" "5_internal_8791" "16_internal_8656"
"16724" "12_internal_9727" "18_internal_4805"
"63300" "5_internal_11218" "12_internal_12961"
"3485" "1_internal_22735" "10_internal_9326"
"8231" "11_internal_8153" "20_internal_5005"
"62078" "4_internal_7187" "9_internal_7649"
"16110" "12_internal_10878" "17_internal_8208"
"37014" "2_internal_14268" "12_internal_11297"
"75553" "7_internal_12415" "15_internal_6702"
"48060" "2_internal_13085" "9_internal_7649"
"22862" "1_internal_18097" "3_internal_12464"
"1774" "10_internal_11848" "16_internal_6785"
"35058" "2_internal_14260" "10_internal_8259"
"837" "10_internal_8417" "12_internal_9353"
"68760" "6_internal_11217" "11_internal_8116"
"82209" "9_internal_7680" "11_internal_7806"
"36843" "2_internal_14478" "12_internal_9390"
"3523" "1_internal_22292" "10_internal_9405"
"4487" "11_internal_8090" "12_internal_12213"
"4374" "11_internal_7586" "12_internal_9247"
"70426" "6_internal_12117" "15_internal_5707"
"43766" "2_internal_22602" "3_internal_12122"
"57647" "4_internal_10180" "12_internal_8852"
"41450" "2_internal_14530" "19_internal_7168"
"58792" "4_internal_7986" "16_internal_6332"
"20372" "1_internal_17401" "2_internal_13711"
"80775" "8_internal_8170" "19_internal_7070"
"25594" "15_internal_5743" "16_internal_6868"
"65827" "5_internal_12980" "20_internal_6153"
"40059" "2_internal_14117" "17_internal_8157"
"37085" "2_internal_13730" "12_internal_9305"
"15159" "12_internal_8652" "14_internal_6220"
"59621" "4_internal_11522" "19_internal_6721"
"83218" "9_internal_7319" "15_internal_6953"
"38984" "2_internal_14602" "15_internal_5446"
"13653" "1_internal_18280" "19_internal_6944"
"47192" "2_internal_14814" "8_internal_6922"
"56547" "3_internal_12987" "9_internal_7101"
"40927" "2_internal_16467" "19_internal_8421"
"5199" "11_internal_8098" "14_internal_5493"
"57085" "4_internal_8138" "11_internal_8003"
"66873" "5_internal_9591" "7_internal_9181"
"43736" "2_internal_13821" "3_internal_12673"
"63017" "5_internal_9827" "11_internal_8186"
"17429" "1_internal_16766" "21_internal_2392"
"50025" "3_internal_14740" "12_internal_9810"
"57761" "4_internal_8060" "12_internal_10451"
"45097" "2_internal_19171" "5_internal_9158"
"12205" "1_internal_17008" "17_internal_7821"
"46622" "2_internal_16484" "7_internal_9706"
"48423" "2_internal_14415" "9_internal_7656"
"78420" "8_internal_7693" "11_internal_8461"
"52063" "3_internal_11957" "18_internal_3090"
"74681" "7_internal_8536" "12_internal_10370"
"69117" "6_internal_10358" "12_internal_9203"
"32612" "1_internal_17665" "8_internal_9280"
"50608" "3_internal_12039" "14_internal_7666"
"57126" "4_internal_7772" "11_internal_7625"
"51753" "3_internal_10953" "17_internal_12346"
"2882" "10_internal_7982" "20_internal_4896"
"34384" "1_internal_25743" "9_internal_8114"
"8976" "1_internal_21728" "12_internal_12018"
"9847" "1_internal_17905" "12_internal_8918"
"24849" "1_internal_18945" "4_internal_8507"
"62898" "5_internal_9556" "11_internal_9776"
"26982" "1_internal_16036" "5_internal_11661"
"62844" "5_internal_9603" "11_internal_11944"
"63299" "5_internal_8879" "12_internal_9239"
"60779" "4_internal_7411" "6_internal_10254"
"51368" "3_internal_11601" "16_internal_7976"
"10429" "1_internal_17298" "14_internal_6736"
"25555" "1_internal_20966" "4_internal_7245"
"57817" "4_internal_8684" "12_internal_9815"
"2914" "10_internal_8321" "20_internal_5113"
"3219" "10_internal_9199" "22_internal_3699"
"58954" "4_internal_7620" "17_internal_7918"
"72395" "6_internal_10556" "22_internal_3457"
"42632" "2_internal_16824" "22_internal_4093"
"68568" "6_internal_9860" "11_internal_7546"
"4995" "11_internal_8353" "14_internal_6736"
"49867" "3_internal_12795" "12_internal_9831"
"45623" "2_internal_18560" "6_internal_10773"
"24229" "14_internal_5761" "20_internal_5790"
"62666" "5_internal_8502" "10_internal_8660"
"71060" "6_internal_10639" "17_internal_7821"
"34251" "1_internal_18837" "9_internal_7140"
"56780" "4_internal_9047" "10_internal_8331"
"61908" "4_internal_8545" "8_internal_7753"
"56724" "4_internal_9304" "10_internal_8486"
"41061" "2_internal_15119" "19_internal_9850"
"33342" "19_internal_6660" "20_internal_5450"
"61532" "4_internal_7926" "7_internal_11652"
"15359" "12_internal_8693" "14_internal_6629"
"58889" "4_internal_7614" "16_internal_6074"
"58203" "4_internal_7625" "14_internal_5504"
"35026" "2_internal_13669" "10_internal_8321"
"17155" "12_internal_9363" "19_internal_6614"
"79320" "8_internal_8410" "14_internal_6940"
"5632" "11_internal_8977" "15_internal_6997"
"35442" "2_internal_14857" "10_internal_9405"
"57020" "4_internal_7219" "11_internal_9424"
"42220" "2_internal_16837" "21_internal_2867"
"4727" "11_internal_8183" "13_internal_3883"
"76361" "7_internal_11440" "19_internal_6772"
"27356" "1_internal_20774" "5_internal_13081"
"64863" "5_internal_8654" "17_internal_9237"
"65435" "5_internal_8872" "19_internal_6660"
"10512" "1_internal_17238" "14_internal_5554"
"69846" "6_internal_11252" "14_internal_6285"
"70570" "6_internal_11345" "16_internal_7545"
"46106" "2_internal_15243" "6_internal_10924"
"23531" "14_internal_5719" "17_internal_8032"
"69360" "6_internal_10291" "12_internal_10024"
"25390" "1_internal_21594" "4_internal_8515"
"47617" "2_internal_14044" "8_internal_6990"
"56888" "4_internal_8060" "10_internal_10779"
"30922" "17_internal_8617" "21_internal_2220"
"46696" "2_internal_19343" "7_internal_9753"
"45256" "2_internal_18365" "5_internal_9163"
"46861" "2_internal_14257" "7_internal_10174"
"77517" "7_internal_9046" "8_internal_9377"
"21745" "13_internal_5292" "22_internal_3861"
"68195" "6_internal_12390" "10_internal_10954"
"18135" "12_internal_9477" "21_internal_2190"
"42650" "2_internal_14257" "22_internal_3357"
"7623" "1_internal_20327" "11_internal_8409"
"64904" "5_internal_9627" "17_internal_9208"
"70449" "6_internal_11058" "15_internal_6532"
"21186" "13_internal_5510" "17_internal_8410"
"37568" "2_internal_20014" "12_internal_12862"
"35848" "2_internal_14260" "11_internal_9414"
"56605" "3_internal_11525" "9_internal_10756"
"71189" "6_internal_10736" "18_internal_3486"
"27543" "1_internal_16770" "5_internal_9276"
"48592" "3_internal_11957" "10_internal_8737"
"76726" "7_internal_8888" "20_internal_5072"
"80258" "8_internal_7256" "17_internal_7924"
"19181" "1_internal_17602" "2_internal_14766"
"22442" "1_internal_16135" "3_internal_12022"
"80399" "8_internal_9267" "18_internal_3522"
"37385" "2_internal_13894" "12_internal_9845"
"47193" "2_internal_14814" "8_internal_7753"
"75775" "7_internal_9811" "16_internal_6456"
"54858" "3_internal_12795" "6_internal_10924"
"15872" "12_internal_9845" "16_internal_5920"
"31966" "1_internal_18214" "7_internal_9041"
"45873" "2_internal_17047" "6_internal_14884"
"2671" "10_internal_8466" "19_internal_7493"
"43906" "2_internal_13873" "4_internal_8816"
"59179" "4_internal_7478" "17_internal_8265"
"63606" "5_internal_9719" "12_internal_10314"
"53743" "3_internal_12222" "4_internal_7342"
"73829" "7_internal_8748" "10_internal_11618"
"65649" "5_internal_9163" "20_internal_7249"
"21384" "13_internal_4077" "19_internal_6689"
"63822" "5_internal_12242" "13_internal_4084"
"54036" "3_internal_12736" "4_internal_8302"
"57977" "4_internal_7032" "13_internal_4067"
"30815" "17_internal_8271" "20_internal_5093"
"12642" "1_internal_17155" "17_internal_8627"
"54130" "3_internal_12385" "5_internal_9689"
"38834" "2_internal_15157" "15_internal_5922"
"45200" "2_internal_13639" "5_internal_10056"
"7651" "1_internal_16747" "11_internal_7942"
"64704" "5_internal_9243" "17_internal_8746"
"35060" "2_internal_14260" "10_internal_9073"
"58430" "4_internal_7796" "14_internal_5761"
"66712" "5_internal_9356" "6_internal_11393"
"60655" "4_internal_7050" "5_internal_8263"
"9369" "1_internal_15832" "12_internal_9279"
"15854" "12_internal_9477" "16_internal_6605"
"36325" "2_internal_16596" "11_internal_7717"
"21084" "13_internal_4114" "16_internal_6867"
"6590" "11_internal_7795" "19_internal_9104"
"59552" "4_internal_7493" "19_internal_5894"
"77266" "7_internal_9981" "8_internal_7599"
"17901" "12_internal_8617" "20_internal_4878"
"79313" "8_internal_7844" "14_internal_6303"
"58860" "4_internal_7926" "16_internal_6564"
"75403" "7_internal_9089" "15_internal_6254"
"61828" "4_internal_9998" "8_internal_7555"
"33238" "1_internal_17386" "8_internal_9243"
"2416" "10_internal_8829" "19_internal_6449"
"20903" "13_internal_4077" "15_internal_6685"
"44283" "2_internal_14485" "4_internal_7309"
"43614" "2_internal_13894" "3_internal_12157"
"36159" "2_internal_16648" "11_internal_10526"
"69124" "6_internal_12353" "12_internal_8975"
"27438" "1_internal_16135" "5_internal_8473"
"20191" "1_internal_16886" "2_internal_20231"
"7778" "1_internal_16191" "11_internal_11354"
"3399" "1_internal_17008" "10_internal_10842"
"28957" "1_internal_17927" "6_internal_10141"
"61085" "4_internal_8896" "6_internal_10513"
"31495" "1_internal_15656" "7_internal_8619"
"17819" "12_internal_9305" "20_internal_4835"
"37617" "2_internal_14530" "12_internal_9810"
"58762" "4_internal_8323" "16_internal_6303"
"53767" "3_internal_12035" "4_internal_7373"
"43442" "2_internal_13901" "3_internal_12457"
"73895" "7_internal_9019" "10_internal_8103"
"50869" "3_internal_11821" "14_internal_5761"
"9099" "1_internal_24769" "12_internal_13071"
"70351" "6_internal_11185" "15_internal_6431"
"37655" "2_internal_19728" "13_internal_6159"
"72769" "6_internal_10358" "7_internal_8186"
"82863" "9_internal_7349" "13_internal_4159"
"33219" "1_internal_15899" "8_internal_10435"
"72091" "6_internal_15567" "20_internal_5625"
"50880" "3_internal_13683" "14_internal_6303"
"21553" "13_internal_4163" "20_internal_4785"
"37536" "2_internal_15137" "12_internal_8693"
"65072" "5_internal_11629" "18_internal_4069"
"29778" "1_internal_18784" "6_internal_12872"
"27598" "1_internal_16533" "5_internal_11377"
"52130" "3_internal_12580" "18_internal_4123"
"9253" "1_internal_17769" "12_internal_9670"
"25494" "1_internal_18299" "4_internal_10910"
"42977" "2_internal_16202" "3_internal_12039"
"53792" "3_internal_15366" "4_internal_9693"
"73853" "7_internal_10246" "10_internal_10648"
"60710" "4_internal_7614" "5_internal_9676"
"59538" "4_internal_9096" "19_internal_6081"
"50574" "3_internal_12590" "14_internal_6068"
"29440" "1_internal_18586" "6_internal_11194"
"78942" "8_internal_7454" "12_internal_10161"
"16697" "12_internal_12213" "18_internal_3141"
"15286" "12_internal_10810" "14_internal_6629"
"53814" "3_internal_12223" "4_internal_9478"
"11208" "1_internal_18222" "15_internal_5551"
"11832" "1_internal_17138" "16_internal_6669"
"76550" "7_internal_8574" "19_internal_5894"
"16476" "12_internal_9490" "17_internal_7654"
"33470" "19_internal_6733" "20_internal_4839"
"40883" "2_internal_13803" "19_internal_8246"
"10162" "1_internal_16191" "13_internal_4084"
"41200" "2_internal_16292" "19_internal_6081"
"31550" "1_internal_17238" "7_internal_9020"
"51067" "3_internal_11384" "15_internal_6497"
"77326" "7_internal_8888" "8_internal_7036"
"34355" "1_internal_16717" "9_internal_7101"
"74023" "7_internal_11609" "10_internal_7763"
"34595" "20_internal_5070" "21_internal_2327"
"18330" "12_internal_8730" "21_internal_2994"
"8796" "1_internal_16198" "12_internal_9946"
"54602" "3_internal_11879" "5_internal_8791"
"46649" "2_internal_16166" "7_internal_12495"
"36350" "2_internal_14425" "11_internal_8580"
"25818" "15_internal_7100" "17_internal_7924"
"28482" "16_internal_7847" "20_internal_5542"
"23353" "14_internal_5558" "16_internal_8921"
"5815" "11_internal_8034" "16_internal_6467"
"58045" "4_internal_9027" "13_internal_3981"
"66802" "5_internal_8662" "7_internal_8073"
"901" "10_internal_8905" "13_internal_4077"
"25382" "1_internal_17478" "4_internal_8049"
"39722" "2_internal_15141" "17_internal_7876"
"77661" "7_internal_9823" "9_internal_8405"
"61216" "4_internal_10953" "6_internal_9847"
"18082" "12_internal_12385" "20_internal_4983"
"65474" "5_internal_9240" "19_internal_6126"
"74397" "7_internal_11609" "11_internal_7890"
"20863" "13_internal_4091" "14_internal_6673"
"64810" "5_internal_8608" "17_internal_7928"
"64684" "5_internal_9566" "17_internal_8194"
"65369" "5_internal_8477" "19_internal_6453"
"77664" "7_internal_9274" "9_internal_7308"
"41098" "2_internal_13204" "19_internal_6697"
"47746" "2_internal_13521" "8_internal_7250"
"16508" "12_internal_10521" "17_internal_7928"
"44552" "2_internal_13267" "4_internal_8968"
"33158" "1_internal_16582" "8_internal_8562"
"67981" "6_internal_14220" "10_internal_9894"
"76866" "7_internal_8782" "21_internal_2220"
"50144" "3_internal_11864" "12_internal_9232"
"79537" "8_internal_7495" "14_internal_5715"
"76758" "7_internal_8073" "20_internal_5729"
"50035" "3_internal_11835" "12_internal_9831"
"20539" "1_internal_18035" "2_internal_13762"
"35673" "2_internal_13762" "11_internal_11799"
"57162" "4_internal_8049" "11_internal_8212"
"46579" "2_internal_20483" "7_internal_9212"
"82612" "9_internal_7648" "12_internal_9650"
"1034" "10_internal_8554" "13_internal_3824"
"84229" "9_internal_7308" "20_internal_5016"
"14905" "12_internal_9596" "13_internal_4118"
"1121" "10_internal_10842" "14_internal_6220"
"52276" "3_internal_12027" "19_internal_7191"
"60080" "4_internal_10085" "21_internal_2190"
"49733" "3_internal_11949" "12_internal_12556"
"84037" "9_internal_8235" "19_internal_5811"
"32234" "18_internal_3348" "20_internal_5544"
"80690" "8_internal_7791" "19_internal_9446"
"1644" "10_internal_8901" "16_internal_6050"
"24459" "14_internal_6109" "21_internal_2454"
"76618" "7_internal_10174" "19_internal_6453"
"3742" "1_internal_17017" "10_internal_7733"
"27893" "16_internal_6332" "17_internal_7681"
"54061" "3_internal_11879" "4_internal_8816"
"60602" "4_internal_7736" "5_internal_9236"
"4475" "11_internal_8034" "12_internal_9368"
"60880" "4_internal_9047" "6_internal_10541"
"82635" "9_internal_6993" "12_internal_11612"
"43195" "2_internal_20932" "3_internal_11256"
"4811" "11_internal_8559" "13_internal_4122"
"39103" "2_internal_14922" "15_internal_6997"
"15102" "12_internal_9305" "14_internal_5664"
"9932" "1_internal_18342" "13_internal_3824"
"62016" "4_internal_7767" "8_internal_7697"
"9040" "1_internal_16421" "12_internal_9700"
"59196" "4_internal_7748" "17_internal_8294"
"5980" "11_internal_8385" "17_internal_9455"
"7598" "1_internal_17155" "11_internal_9519"
"49008" "3_internal_12559" "10_internal_7711"
"56350" "3_internal_14538" "9_internal_7407"
"11264" "1_internal_23750" "15_internal_6180"
"77895" "8_internal_8962" "10_internal_10779"
"67047" "5_internal_9624" "7_internal_9060"
"13576" "1_internal_22292" "19_internal_6840"
"3123" "10_internal_10954" "21_internal_2726"
"39766" "2_internal_14093" "17_internal_12307"
"12813" "1_internal_17272" "17_internal_10736"
"9795" "1_internal_25652" "12_internal_9677"
"21542" "13_internal_5185" "20_internal_4839"
"4513" "11_internal_7877" "12_internal_9751"
"48010" "2_internal_14093" "9_internal_7066"
"14847" "12_internal_13686" "13_internal_4769"
